title,author,department,keywords,retrieve_date,abstract,published_date,url
非酒精性脂肪肝风险人群分层健康管理框架及多维代谢指标数据挖掘方法 网络首发,吴卓青,大连理工大学系统工程研究所,非酒精性脂肪肝|多维代谢指标|分层健康管理|社区发现,2023-06-12 07:42:35,非酒精性脂肪肝病（NAFLD）是最常见的慢性肝病，近年来患病率不断增加。目前临床上针对NAFLD 风险人群健康管理策略采用“一体适用”的方法，忽视了不同危险分层患者之间的差异性，为此，本文提出了NAFLD风险人群分层健康管理框架及多维代谢数据挖掘方法。首先，使用动态时间扭曲算法对受检者的多维代谢指标时间序列数据进行相似性度量，再使用相似性网络融合算法对多维代谢指标时间序列相似度矩阵进行融合；其次，构建受检者多维代谢指标社交网络，通过Leiden社区发现算法进行危险分层；再次，基于各个子社区的结构化数值型数据与非结构化文本型数据进行知识发现，挖掘典型模式与TOP-N主题词及健康建议；最后，将该框架应用于真实世界数据集并开发原型系统。实验结果表明，本文提出的NAFLD风险人群分层健康管理框架及方法能够使临床医生更好地了解受检者危险层级及相应特征，从而以分层医学思想实施更精细化地健康管理。,2023-06-12 10:39,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=1&recid=&FileName=XTGL20230609001&DbName=CAPJLASTDAY&DbCode=CAPJ&yx=Y&pr=&URLID=31.1977.N.20230609.1357.004
非酒精性脂肪肝风险人群分层健康管理框架及多维代谢指标数据挖掘方法 网络首发,郭崇慧,大连理工大学系统工程研究所,非酒精性脂肪肝|多维代谢指标|分层健康管理|社区发现,2023-06-12 07:42:35,非酒精性脂肪肝病（NAFLD）是最常见的慢性肝病，近年来患病率不断增加。目前临床上针对NAFLD 风险人群健康管理策略采用“一体适用”的方法，忽视了不同危险分层患者之间的差异性，为此，本文提出了NAFLD风险人群分层健康管理框架及多维代谢数据挖掘方法。首先，使用动态时间扭曲算法对受检者的多维代谢指标时间序列数据进行相似性度量，再使用相似性网络融合算法对多维代谢指标时间序列相似度矩阵进行融合；其次，构建受检者多维代谢指标社交网络，通过Leiden社区发现算法进行危险分层；再次，基于各个子社区的结构化数值型数据与非结构化文本型数据进行知识发现，挖掘典型模式与TOP-N主题词及健康建议；最后，将该框架应用于真实世界数据集并开发原型系统。实验结果表明，本文提出的NAFLD风险人群分层健康管理框架及方法能够使临床医生更好地了解受检者危险层级及相应特征，从而以分层医学思想实施更精细化地健康管理。,2023-06-12 10:39,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=1&recid=&FileName=XTGL20230609001&DbName=CAPJLASTDAY&DbCode=CAPJ&yx=Y&pr=&URLID=31.1977.N.20230609.1357.004
非酒精性脂肪肝风险人群分层健康管理框架及多维代谢指标数据挖掘方法 网络首发,陈静锋,郑州大学第一附属医院健康管理中心,非酒精性脂肪肝|多维代谢指标|分层健康管理|社区发现,2023-06-12 07:42:35,非酒精性脂肪肝病（NAFLD）是最常见的慢性肝病，近年来患病率不断增加。目前临床上针对NAFLD 风险人群健康管理策略采用“一体适用”的方法，忽视了不同危险分层患者之间的差异性，为此，本文提出了NAFLD风险人群分层健康管理框架及多维代谢数据挖掘方法。首先，使用动态时间扭曲算法对受检者的多维代谢指标时间序列数据进行相似性度量，再使用相似性网络融合算法对多维代谢指标时间序列相似度矩阵进行融合；其次，构建受检者多维代谢指标社交网络，通过Leiden社区发现算法进行危险分层；再次，基于各个子社区的结构化数值型数据与非结构化文本型数据进行知识发现，挖掘典型模式与TOP-N主题词及健康建议；最后，将该框架应用于真实世界数据集并开发原型系统。实验结果表明，本文提出的NAFLD风险人群分层健康管理框架及方法能够使临床医生更好地了解受检者危险层级及相应特征，从而以分层医学思想实施更精细化地健康管理。,2023-06-12 10:39,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=1&recid=&FileName=XTGL20230609001&DbName=CAPJLASTDAY&DbCode=CAPJ&yx=Y&pr=&URLID=31.1977.N.20230609.1357.004
非酒精性脂肪肝风险人群分层健康管理框架及多维代谢指标数据挖掘方法 网络首发,郑云超,大连理工大学系统工程研究所,非酒精性脂肪肝|多维代谢指标|分层健康管理|社区发现,2023-06-12 07:42:35,非酒精性脂肪肝病（NAFLD）是最常见的慢性肝病，近年来患病率不断增加。目前临床上针对NAFLD 风险人群健康管理策略采用“一体适用”的方法，忽视了不同危险分层患者之间的差异性，为此，本文提出了NAFLD风险人群分层健康管理框架及多维代谢数据挖掘方法。首先，使用动态时间扭曲算法对受检者的多维代谢指标时间序列数据进行相似性度量，再使用相似性网络融合算法对多维代谢指标时间序列相似度矩阵进行融合；其次，构建受检者多维代谢指标社交网络，通过Leiden社区发现算法进行危险分层；再次，基于各个子社区的结构化数值型数据与非结构化文本型数据进行知识发现，挖掘典型模式与TOP-N主题词及健康建议；最后，将该框架应用于真实世界数据集并开发原型系统。实验结果表明，本文提出的NAFLD风险人群分层健康管理框架及方法能够使临床医生更好地了解受检者危险层级及相应特征，从而以分层医学思想实施更精细化地健康管理。,2023-06-12 10:39,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=1&recid=&FileName=XTGL20230609001&DbName=CAPJLASTDAY&DbCode=CAPJ&yx=Y&pr=&URLID=31.1977.N.20230609.1357.004
非酒精性脂肪肝风险人群分层健康管理框架及多维代谢指标数据挖掘方法 网络首发,丁素英,郑州大学第一附属医院健康管理中心,非酒精性脂肪肝|多维代谢指标|分层健康管理|社区发现,2023-06-12 07:42:35,非酒精性脂肪肝病（NAFLD）是最常见的慢性肝病，近年来患病率不断增加。目前临床上针对NAFLD 风险人群健康管理策略采用“一体适用”的方法，忽视了不同危险分层患者之间的差异性，为此，本文提出了NAFLD风险人群分层健康管理框架及多维代谢数据挖掘方法。首先，使用动态时间扭曲算法对受检者的多维代谢指标时间序列数据进行相似性度量，再使用相似性网络融合算法对多维代谢指标时间序列相似度矩阵进行融合；其次，构建受检者多维代谢指标社交网络，通过Leiden社区发现算法进行危险分层；再次，基于各个子社区的结构化数值型数据与非结构化文本型数据进行知识发现，挖掘典型模式与TOP-N主题词及健康建议；最后，将该框架应用于真实世界数据集并开发原型系统。实验结果表明，本文提出的NAFLD风险人群分层健康管理框架及方法能够使临床医生更好地了解受检者危险层级及相应特征，从而以分层医学思想实施更精细化地健康管理。,2023-06-12 10:39,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=1&recid=&FileName=XTGL20230609001&DbName=CAPJLASTDAY&DbCode=CAPJ&yx=Y&pr=&URLID=31.1977.N.20230609.1357.004
面向供应链金融风险控制的社区发现方法,林家琪,福建省网络计算与智能信息处理重点实验室福州大学,社区发现|图对比学习|供应链金融风险控制,2023-06-12 07:42:55,针对现有图对比学习模型使用的随机数据增强策略可能会破坏网络中关键的社区结构、对比对选择策略可能将具有相似拓扑结构或属性的节点选为负样本等问题，本文提出了一种基于自适应图对比学习的社区发现算法，设计了一个考虑节点重要性的自适应图增强策略和一个基于K近邻的正负样本选择策略来解决以上问题。在真实网络上的实验表明，本文提出的方法在社区发现任务中取得了比现有最好算法高4%以上的准确性，在供应链金融风险控制任务中取得了比现有最好算法高3%以上的准确性。,2023-05-06,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=3&recid=&FileName=FJDN202305001&DbName=CJFDAUTO&DbCode=CJFD&yx=&pr=&URLID=
面向供应链金融风险控制的社区发现方法,冯璐,中国烟草总公司贵州省公司财务管理处,社区发现|图对比学习|供应链金融风险控制,2023-06-12 07:42:55,针对现有图对比学习模型使用的随机数据增强策略可能会破坏网络中关键的社区结构、对比对选择策略可能将具有相似拓扑结构或属性的节点选为负样本等问题，本文提出了一种基于自适应图对比学习的社区发现算法，设计了一个考虑节点重要性的自适应图增强策略和一个基于K近邻的正负样本选择策略来解决以上问题。在真实网络上的实验表明，本文提出的方法在社区发现任务中取得了比现有最好算法高4%以上的准确性，在供应链金融风险控制任务中取得了比现有最好算法高3%以上的准确性。,2023-05-06,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=3&recid=&FileName=FJDN202305001&DbName=CJFDAUTO&DbCode=CJFD&yx=&pr=&URLID=
面向供应链金融风险控制的社区发现方法,王克敏,中国烟草总公司贵州省公司烟叶处,社区发现|图对比学习|供应链金融风险控制,2023-06-12 07:42:55,针对现有图对比学习模型使用的随机数据增强策略可能会破坏网络中关键的社区结构、对比对选择策略可能将具有相似拓扑结构或属性的节点选为负样本等问题，本文提出了一种基于自适应图对比学习的社区发现算法，设计了一个考虑节点重要性的自适应图增强策略和一个基于K近邻的正负样本选择策略来解决以上问题。在真实网络上的实验表明，本文提出的方法在社区发现任务中取得了比现有最好算法高4%以上的准确性，在供应链金融风险控制任务中取得了比现有最好算法高3%以上的准确性。,2023-05-06,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=3&recid=&FileName=FJDN202305001&DbName=CJFDAUTO&DbCode=CJFD&yx=&pr=&URLID=
面向供应链金融风险控制的社区发现方法,郭昆,空间数据挖掘与信息共享教育部重点实验室,社区发现|图对比学习|供应链金融风险控制,2023-06-12 07:42:55,针对现有图对比学习模型使用的随机数据增强策略可能会破坏网络中关键的社区结构、对比对选择策略可能将具有相似拓扑结构或属性的节点选为负样本等问题，本文提出了一种基于自适应图对比学习的社区发现算法，设计了一个考虑节点重要性的自适应图增强策略和一个基于K近邻的正负样本选择策略来解决以上问题。在真实网络上的实验表明，本文提出的方法在社区发现任务中取得了比现有最好算法高4%以上的准确性，在供应链金融风险控制任务中取得了比现有最好算法高3%以上的准确性。,2023-05-06,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=3&recid=&FileName=FJDN202305001&DbName=CJFDAUTO&DbCode=CJFD&yx=&pr=&URLID=
基于复发瞬间链接间隔的动态网络社区发现,赵晓兵,浙江财经大学数据与科学学院,随机块模型|边际比例风险模型|变分EM算法|传染病防控,2023-06-12 07:43:13,纵向网络数据是较为常见的复杂网络数据，也是目前网络数据分析的热点之一。随机块模型是网络社区发现的经典模型，但是该模型无法直接用于模拟纵向网络数据。基于随机块模型，引入半参数比例风险模型去分析纵向网络数据，并利用随机块模型来描述复发瞬间链接间隔。结合变分EM算法，采用两步估计来分别估计模型参数和非参数部分，通过不同场景下的模拟试验来验证所提议模型的优良性，最后利用法国小学生的社交网络数据进行了实证分析。模拟和实证结果表明，在统计计算的时效和参数或非参数估计的精度上，本文所提出的网络数据模型和统计分析方法比现存文献的模型和方法具有较好的优势。,2023-03-27 12:22,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=5&recid=&FileName=TJLT202304001&DbName=CJFDLAST2023&DbCode=CJFD&yx=A&pr=&URLID=61.1421.C.20230327.0859.006
基于复发瞬间链接间隔的动态网络社区发现,王佳顺,浙江财经大学数据与科学学院,随机块模型|边际比例风险模型|变分EM算法|传染病防控,2023-06-12 07:43:13,纵向网络数据是较为常见的复杂网络数据，也是目前网络数据分析的热点之一。随机块模型是网络社区发现的经典模型，但是该模型无法直接用于模拟纵向网络数据。基于随机块模型，引入半参数比例风险模型去分析纵向网络数据，并利用随机块模型来描述复发瞬间链接间隔。结合变分EM算法，采用两步估计来分别估计模型参数和非参数部分，通过不同场景下的模拟试验来验证所提议模型的优良性，最后利用法国小学生的社交网络数据进行了实证分析。模拟和实证结果表明，在统计计算的时效和参数或非参数估计的精度上，本文所提出的网络数据模型和统计分析方法比现存文献的模型和方法具有较好的优势。,2023-03-27 12:22,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=5&recid=&FileName=TJLT202304001&DbName=CJFDLAST2023&DbCode=CJFD&yx=A&pr=&URLID=61.1421.C.20230327.0859.006
基于社区发现的舆情热点挖掘研究,马兆辉,河北建筑工程学院,网络舆情|社区发现|热点挖掘|微博|CWHIFTR,2023-06-12 07:43:35,信息时代的快速发展，让社交网络平台成为人们交流工作、发表意见、联络感情的第二世界。为了准确地在大量网络舆情数据中发现热点并分析其热度，提出了基于社区发现的舆情热点挖掘研究，使用社区发现算法对舆情数据的热点挖掘工作进行研究，鉴于微博数据传播机制的特点，微博话题的热度值会受到转发量、评论数、点赞次数以及发表时间的影响，为此引入微博舆情数据关键词的热度影响因子来提高针对微博舆情数据热度计算的准确率。并在此基础上提出一种基于综合权重计算和热度影响因子的改进算法—CWHIF-TR。构建针对微博文本的热度分析模型，完成热点关键词热度分析实验和摘要句热度分析实验，为热度计算的相关研究提供思路。,2023-03-25,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=7&recid=&FileName=SDDZ202303005&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现的舆情热点挖掘研究,温秀梅,河北建筑工程学院,网络舆情|社区发现|热点挖掘|微博|CWHIFTR,2023-06-12 07:43:35,信息时代的快速发展，让社交网络平台成为人们交流工作、发表意见、联络感情的第二世界。为了准确地在大量网络舆情数据中发现热点并分析其热度，提出了基于社区发现的舆情热点挖掘研究，使用社区发现算法对舆情数据的热点挖掘工作进行研究，鉴于微博数据传播机制的特点，微博话题的热度值会受到转发量、评论数、点赞次数以及发表时间的影响，为此引入微博舆情数据关键词的热度影响因子来提高针对微博舆情数据热度计算的准确率。并在此基础上提出一种基于综合权重计算和热度影响因子的改进算法—CWHIF-TR。构建针对微博文本的热度分析模型，完成热点关键词热度分析实验和摘要句热度分析实验，为热度计算的相关研究提供思路。,2023-03-25,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=7&recid=&FileName=SDDZ202303005&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现的舆情热点挖掘研究,韩雨轩,河北建筑工程学院,网络舆情|社区发现|热点挖掘|微博|CWHIFTR,2023-06-12 07:43:35,信息时代的快速发展，让社交网络平台成为人们交流工作、发表意见、联络感情的第二世界。为了准确地在大量网络舆情数据中发现热点并分析其热度，提出了基于社区发现的舆情热点挖掘研究，使用社区发现算法对舆情数据的热点挖掘工作进行研究，鉴于微博数据传播机制的特点，微博话题的热度值会受到转发量、评论数、点赞次数以及发表时间的影响，为此引入微博舆情数据关键词的热度影响因子来提高针对微博舆情数据热度计算的准确率。并在此基础上提出一种基于综合权重计算和热度影响因子的改进算法—CWHIF-TR。构建针对微博文本的热度分析模型，完成热点关键词热度分析实验和摘要句热度分析实验，为热度计算的相关研究提供思路。,2023-03-25,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=7&recid=&FileName=SDDZ202303005&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现的舆情热点挖掘研究,穆莹雪,河北建筑工程学院,网络舆情|社区发现|热点挖掘|微博|CWHIFTR,2023-06-12 07:43:35,信息时代的快速发展，让社交网络平台成为人们交流工作、发表意见、联络感情的第二世界。为了准确地在大量网络舆情数据中发现热点并分析其热度，提出了基于社区发现的舆情热点挖掘研究，使用社区发现算法对舆情数据的热点挖掘工作进行研究，鉴于微博数据传播机制的特点，微博话题的热度值会受到转发量、评论数、点赞次数以及发表时间的影响，为此引入微博舆情数据关键词的热度影响因子来提高针对微博舆情数据热度计算的准确率。并在此基础上提出一种基于综合权重计算和热度影响因子的改进算法—CWHIF-TR。构建针对微博文本的热度分析模型，完成热点关键词热度分析实验和摘要句热度分析实验，为热度计算的相关研究提供思路。,2023-03-25,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=7&recid=&FileName=SDDZ202303005&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于公交时空数据的宁波城市商业潜力研究,雷浩,重庆交通大学交通运输学院,运输规划与管理|商业潜力|公交大数据|宁波|社区发现,2023-06-12 07:43:54,公共交通信息化是直接和间接支撑全社会“双碳”目标的重要方面。本文基于公交大数据提升决策精准性的出发点，利用公交大数据对宁波城市土地利用的商业潜力进行了分析。以宁波市轨道交通1—4号线和公交车刷卡数据为例，分别从总体特征和时空分布特征的角度对宁波市公交数据进行运营时空特征分析；在公交时空运营特征的基础上利用社区发现的算法构建了基于公交OD的宁波城市社区发现模型，并以该模型进行了分人群的社区发现特征分析和商业站点潜力分析。研究成果可为宁波市公交客流结构优化调整和商业站点分析提供参考依据，为构建公交大数据应用的产业化提供基础。,2023-02-28 15:03,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=9&recid=&FileName=CBJL202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=A&pr=&URLID=10.1261.U.20230227.1751.016
基于多视角数据与社区发现的典型用电负荷模式挖掘研究,魏伟,郑州大学管理学院,多视角数据|社区发现|相似度网络融合|模式识别|典型用电负荷曲线,2023-06-12 07:44:12,电力系统为满足各类用户的用电需求，需掌握用户端用电负荷曲线的典型模式。当前电力负荷模式挖掘过程中往往使用单视角数据进行聚类分析，未考虑不同视角数据内部度量信息差异和复杂的计算。针对这一问题，从三个粒度获取多视角用电负荷数据并进行预处理，分别计算相似度矩阵，使用相似度网络融合算法构建融合相似度矩阵，选用Leiden社区发现算法对用户群体进行划分，然后动态识别各个子社区的典型用电负荷曲线并进行趋势分析。实验结果表明，算法能够稳定划分用户群体并识别各个子社区的典型用电负荷模式曲线，结合用户基本信息，得到各个子社区的峰值模式，从而为电力系统采取个性化措施以满足不同用户群体的需求提供指导。,2023-02-16 13:35,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=11&recid=&FileName=ZZDZ202304010&DbName=CJFDAUTO&DbCode=CJFD&yx=A&pr=&URLID=41.1338.N.20230215.1718.001
基于多视角数据与社区发现的典型用电负荷模式挖掘研究,韩颖,郑州大学管理学院,多视角数据|社区发现|相似度网络融合|模式识别|典型用电负荷曲线,2023-06-12 07:44:12,电力系统为满足各类用户的用电需求，需掌握用户端用电负荷曲线的典型模式。当前电力负荷模式挖掘过程中往往使用单视角数据进行聚类分析，未考虑不同视角数据内部度量信息差异和复杂的计算。针对这一问题，从三个粒度获取多视角用电负荷数据并进行预处理，分别计算相似度矩阵，使用相似度网络融合算法构建融合相似度矩阵，选用Leiden社区发现算法对用户群体进行划分，然后动态识别各个子社区的典型用电负荷曲线并进行趋势分析。实验结果表明，算法能够稳定划分用户群体并识别各个子社区的典型用电负荷模式曲线，结合用户基本信息，得到各个子社区的峰值模式，从而为电力系统采取个性化措施以满足不同用户群体的需求提供指导。,2023-02-16 13:35,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=11&recid=&FileName=ZZDZ202304010&DbName=CJFDAUTO&DbCode=CJFD&yx=A&pr=&URLID=41.1338.N.20230215.1718.001
基于多视角数据与社区发现的典型用电负荷模式挖掘研究,刘怡君,墨尔本大学商学院,多视角数据|社区发现|相似度网络融合|模式识别|典型用电负荷曲线,2023-06-12 07:44:12,电力系统为满足各类用户的用电需求，需掌握用户端用电负荷曲线的典型模式。当前电力负荷模式挖掘过程中往往使用单视角数据进行聚类分析，未考虑不同视角数据内部度量信息差异和复杂的计算。针对这一问题，从三个粒度获取多视角用电负荷数据并进行预处理，分别计算相似度矩阵，使用相似度网络融合算法构建融合相似度矩阵，选用Leiden社区发现算法对用户群体进行划分，然后动态识别各个子社区的典型用电负荷曲线并进行趋势分析。实验结果表明，算法能够稳定划分用户群体并识别各个子社区的典型用电负荷模式曲线，结合用户基本信息，得到各个子社区的峰值模式，从而为电力系统采取个性化措施以满足不同用户群体的需求提供指导。,2023-02-16 13:35,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=11&recid=&FileName=ZZDZ202304010&DbName=CJFDAUTO&DbCode=CJFD&yx=A&pr=&URLID=41.1338.N.20230215.1718.001
基于多视角数据与社区发现的典型用电负荷模式挖掘研究,张伟,郑州大学生态与环境学院,多视角数据|社区发现|相似度网络融合|模式识别|典型用电负荷曲线,2023-06-12 07:44:12,电力系统为满足各类用户的用电需求，需掌握用户端用电负荷曲线的典型模式。当前电力负荷模式挖掘过程中往往使用单视角数据进行聚类分析，未考虑不同视角数据内部度量信息差异和复杂的计算。针对这一问题，从三个粒度获取多视角用电负荷数据并进行预处理，分别计算相似度矩阵，使用相似度网络融合算法构建融合相似度矩阵，选用Leiden社区发现算法对用户群体进行划分，然后动态识别各个子社区的典型用电负荷曲线并进行趋势分析。实验结果表明，算法能够稳定划分用户群体并识别各个子社区的典型用电负荷模式曲线，结合用户基本信息，得到各个子社区的峰值模式，从而为电力系统采取个性化措施以满足不同用户群体的需求提供指导。,2023-02-16 13:35,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=11&recid=&FileName=ZZDZ202304010&DbName=CJFDAUTO&DbCode=CJFD&yx=A&pr=&URLID=41.1338.N.20230215.1718.001
基于社区发现算法的复杂网络关键反应路线提取,陈土杰,四川大学化学工程学院,反应|网络|算法|介尺度|社区发现|反应路线,2023-06-12 07:44:30,在分子自由基尺寸上对化工过程建立准确的机理过程模型，是目前世界“分子炼油”发展的重要方向。分子炼油过程体系的复杂性主要来源于化学反应网络的耦合性和多尺度性，这对深入了解化工生产过程提出了挑战。对复杂化学反应网络进行关键信息挖掘与表达，有助于工程师深入理解化学反应过程机理，实现机理透明化。由于炼油炼化过程的复杂反应网络存在以关键反应物质为中心的模块化、社区化特征，本文采用Leiden社区发现算法，从介尺度上对蒸汽热裂解制乙烯的反应网络进行反应社区划分，并基于分子自由基尺度从简化后的反应社区提取出对应的关键反应路线，为宏观反应网络到微观物质的相互作用提供一种可解释性的桥梁，助力揭示物质转化过程的知识传递机制。,2023-02-15,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=13&recid=&FileName=HGJZ202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现算法的复杂网络关键反应路线提取,毕可鑫,四川大学化学工程学院,反应|网络|算法|介尺度|社区发现|反应路线,2023-06-12 07:44:30,在分子自由基尺寸上对化工过程建立准确的机理过程模型，是目前世界“分子炼油”发展的重要方向。分子炼油过程体系的复杂性主要来源于化学反应网络的耦合性和多尺度性，这对深入了解化工生产过程提出了挑战。对复杂化学反应网络进行关键信息挖掘与表达，有助于工程师深入理解化学反应过程机理，实现机理透明化。由于炼油炼化过程的复杂反应网络存在以关键反应物质为中心的模块化、社区化特征，本文采用Leiden社区发现算法，从介尺度上对蒸汽热裂解制乙烯的反应网络进行反应社区划分，并基于分子自由基尺度从简化后的反应社区提取出对应的关键反应路线，为宏观反应网络到微观物质的相互作用提供一种可解释性的桥梁，助力揭示物质转化过程的知识传递机制。,2023-02-15,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=13&recid=&FileName=HGJZ202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现算法的复杂网络关键反应路线提取,邱彤,清华大学北京市工业大数据重点实验室,反应|网络|算法|介尺度|社区发现|反应路线,2023-06-12 07:44:30,在分子自由基尺寸上对化工过程建立准确的机理过程模型，是目前世界“分子炼油”发展的重要方向。分子炼油过程体系的复杂性主要来源于化学反应网络的耦合性和多尺度性，这对深入了解化工生产过程提出了挑战。对复杂化学反应网络进行关键信息挖掘与表达，有助于工程师深入理解化学反应过程机理，实现机理透明化。由于炼油炼化过程的复杂反应网络存在以关键反应物质为中心的模块化、社区化特征，本文采用Leiden社区发现算法，从介尺度上对蒸汽热裂解制乙烯的反应网络进行反应社区划分，并基于分子自由基尺度从简化后的反应社区提取出对应的关键反应路线，为宏观反应网络到微观物质的相互作用提供一种可解释性的桥梁，助力揭示物质转化过程的知识传递机制。,2023-02-15,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=13&recid=&FileName=HGJZ202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现算法的复杂网络关键反应路线提取,吉旭,四川大学化学工程学院,反应|网络|算法|介尺度|社区发现|反应路线,2023-06-12 07:44:30,在分子自由基尺寸上对化工过程建立准确的机理过程模型，是目前世界“分子炼油”发展的重要方向。分子炼油过程体系的复杂性主要来源于化学反应网络的耦合性和多尺度性，这对深入了解化工生产过程提出了挑战。对复杂化学反应网络进行关键信息挖掘与表达，有助于工程师深入理解化学反应过程机理，实现机理透明化。由于炼油炼化过程的复杂反应网络存在以关键反应物质为中心的模块化、社区化特征，本文采用Leiden社区发现算法，从介尺度上对蒸汽热裂解制乙烯的反应网络进行反应社区划分，并基于分子自由基尺度从简化后的反应社区提取出对应的关键反应路线，为宏观反应网络到微观物质的相互作用提供一种可解释性的桥梁，助力揭示物质转化过程的知识传递机制。,2023-02-15,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=13&recid=&FileName=HGJZ202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
基于社区发现算法的复杂网络关键反应路线提取,戴一阳,四川大学化学工程学院,反应|网络|算法|介尺度|社区发现|反应路线,2023-06-12 07:44:30,在分子自由基尺寸上对化工过程建立准确的机理过程模型，是目前世界“分子炼油”发展的重要方向。分子炼油过程体系的复杂性主要来源于化学反应网络的耦合性和多尺度性，这对深入了解化工生产过程提出了挑战。对复杂化学反应网络进行关键信息挖掘与表达，有助于工程师深入理解化学反应过程机理，实现机理透明化。由于炼油炼化过程的复杂反应网络存在以关键反应物质为中心的模块化、社区化特征，本文采用Leiden社区发现算法，从介尺度上对蒸汽热裂解制乙烯的反应网络进行反应社区划分，并基于分子自由基尺度从简化后的反应社区提取出对应的关键反应路线，为宏观反应网络到微观物质的相互作用提供一种可解释性的桥梁，助力揭示物质转化过程的知识传递机制。,2023-02-15,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=13&recid=&FileName=HGJZ202302014&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
社交网络关键黑客节点识别方法,马相军,北京工业大学信息学部,关键黑客节点识别|影响力度量|社区发现|社交网络分析,2023-06-12 07:44:47,计算机网络安全形势严峻，对实施网络攻击的黑客以及黑客所在组织的研究越来越重要。社交网络有不受时间空间限制的特点，因此成为黑客交流的主要平台，也是网络安全研究人员获取信息的重要渠道。为了对社交网络中的黑客进行分析，文章提出一种基于社区发现的社交网络关键黑客节点识别方法。首先，文章通过图卷积网络以无监督方式实现网络的社区划分；然后，利用用户之间的交互行为和主题相似度，通过改进的Page Rank算法实现社区内黑客节点的影响力度量；最后，通过独立级联模型评估关键黑客节点对网络传播效率的作用。在Twitter数据集上的实验表明，该方法能有效识别社交网络中的关键黑客用户。,2023-01-10,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=15&recid=&FileName=XXAQ202301007&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
社交网络关键黑客节点识别方法,何泾沙,北京工业大学信息学部,关键黑客节点识别|影响力度量|社区发现|社交网络分析,2023-06-12 07:44:47,计算机网络安全形势严峻，对实施网络攻击的黑客以及黑客所在组织的研究越来越重要。社交网络有不受时间空间限制的特点，因此成为黑客交流的主要平台，也是网络安全研究人员获取信息的重要渠道。为了对社交网络中的黑客进行分析，文章提出一种基于社区发现的社交网络关键黑客节点识别方法。首先，文章通过图卷积网络以无监督方式实现网络的社区划分；然后，利用用户之间的交互行为和主题相似度，通过改进的Page Rank算法实现社区内黑客节点的影响力度量；最后，通过独立级联模型评估关键黑客节点对网络传播效率的作用。在Twitter数据集上的实验表明，该方法能有效识别社交网络中的关键黑客用户。,2023-01-10,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=0&CurRec=15&recid=&FileName=XXAQ202301007&DbName=CJFDLAST2023&DbCode=CJFD&yx=&pr=&URLID=
